project_name,first_donation_date,-8月,-7月,-6月,-5月,-4月,-3月,-2月,-1月,0月,+1月,+2月,+3月,+4月,+5月,+6月,+7月,+8月
nginx-proxy-automation,2021-04-01T09:28:28.158Z,16,4,5,8,17,7,6,83,31,23,13,7,0,17,4,8,7
nginx-admins-handbook,2020-03-13T18:16:37.163Z,6,0,7,5,0,0,0,1,0,3,0,0,0,1,0,0,0
urlpattern-polyfill,2022-10-04T14:05:29.838Z,7,51,81,43,2,7,10,18,1,6,0,0,0,2,2,6,2
milkdown,2021-07-16T05:06:22.824Z,0,0,0,0,0,5,0,0,0,3,0,5,0,1,5,11,1
tinyfilemanager,2021-07-17T06:56:46.084Z,10,25,12,34,8,31,21,29,22,21,37,11,10,14,15,44,23
pterodactyl-installer,2021-08-08T10:50:33.153Z,97,99,35,24,12,71,21,30,80,12,18,12,53,34,5,29,52
mingyaulee-gh,2023-10-26T18:23:43.440Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sollet,2021-12-07T13:34:52.079Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swarmlet,2021-07-18T13:48:38.230Z,5,2,10,6,0,0,88,1,3,0,0,1,0,2,0,0,0
jodd,2021-07-19T04:17:10.934Z,0,1,4,3,1,0,1,0,0,1,0,0,0,2,0,5,1
yandex-music,2021-07-14T10:57:48.450Z,30,0,7,21,1153,6,8,0,2,6,9,0,1,2,3,59,0
puppeteer-screen-recorder,2023-11-11T18:07:37.557Z,8,0,5,5,1,5,1,1,3,1,6,9,3,2,2,8,4
puppeteer-screen-recorder,2023-11-11T18:07:37.557Z,8,0,5,5,1,5,1,1,3,1,6,9,3,2,2,8,4
iris,2018-01-04T22:07:51.572Z,0,0,0,4,1,3,0,0,4,2,0,0,0,0,0,1,3
librebooks,2020-06-27T23:47:56.503Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphql-java,2019-03-27T07:45:06.180Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thegorgeouslogin,2019-10-28T23:42:08.451Z,0,1,0,0,0,1,3,1,3,0,0,0,0,0,0,1,0
react-cool-starter,2020-08-10T16:01:58.858Z,81,140,78,46,38,45,48,57,81,103,112,88,41,22,20,16,71
emelia-smith,2024-08-25T18:26:15.373Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jsontokotlin,2021-07-19T12:21:00.187Z,6,4,10,14,5,9,54,5,13,4,5,2,5,1,0,0,2
jfoenix,2021-07-10T09:29:58.370Z,15,23,24,8,20,8,12,8,4,8,20,16,5,6,2,5,4
wee-slack,2021-07-17T06:57:31.148Z,10,24,12,33,40,28,18,6,9,14,5,24,6,2,16,24,18
letterpad,2021-07-08T19:57:30.980Z,0,0,0,0,0,0,0,11,1,0,2,0,3,1,3,6,3
taro,2019-11-21T02:04:14.540Z,7,3,6,17,3,6,2,3,6,4,0,1,9,16,12,8,145
jsontokotlin,2021-07-19T12:21:00.187Z,6,4,10,14,5,9,54,5,13,4,5,2,5,1,0,0,2
yii2-export,2020-03-18T15:40:35.401Z,3,4,6,4,3,3,1,8,6,2,5,5,12,0,8,8,1
podsframework,2021-07-22T06:16:10.631Z,10,88,7,10,6,20,11,10,2,11,5,33,9,18,130,86,48
mingyaulee-gh,2023-10-26T18:23:43.440Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
animatescroll,2021-07-24T23:44:47.372Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
usingcombine,2019-07-25T01:00:42.244Z,0,0,0,0,0,0,0,2,37,8,10,2,36,32,3,5,7
excel-parser-processor,2021-07-17T06:27:10.040Z,0,4,1,5,17,0,3,4,8,0,0,0,0,0,0,19,18
bolo,2021-07-08T08:20:16.997Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magnify,2021-07-22T05:35:22.552Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
aq-org1,2024-09-09T13:08:13.682Z,0,3,5,0,5,12,1,5,65,50,22,10,28,29,1,2,1
taro,2019-11-21T02:04:14.540Z,7,3,6,17,3,6,2,3,6,4,0,1,9,16,12,8,145
react-awesome-loaders,2021-07-15T07:24:25.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gowechat,2021-07-22T03:11:36.857Z,11,3,5,8,33,13,6,5,57,53,103,12,9,29,16,14,11
jaime-olivares-opensource,2021-07-08T08:58:15.866Z,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0
tinyfilemanager,2021-07-17T06:56:46.084Z,10,25,12,34,8,31,21,29,22,21,37,11,10,14,15,44,23
nrjavaserial,2021-07-22T05:01:25.600Z,5,0,44,11,2,4,13,20,0,1,0,0,0,0,0,1,3
github-trending-api,2020-01-09T07:23:58.074Z,13,38,6,19,24,30,11,16,20,12,39,30,33,2,15,5,4
clinical-meteor,2021-07-20T18:41:34.150Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dowww,2021-07-19T16:42:17.987Z,1,4,0,0,4,4,8,8,0,4,9,0,0,2,2,2,0
smproxy,2021-07-10T04:29:27.901Z,4,4,1,3,0,0,2,0,0,11,0,2,1,0,1,0,3
x6,2021-07-06T14:59:04.145Z,2,4,6,1,6,0,5,3,8,0,0,2,1,0,3,0,9
ramda-adjunct,2021-07-09T07:37:55.835Z,0,17,26,0,17,12,0,0,0,0,0,0,9,19,24,5,0
aq-org1,2024-09-09T13:08:13.682Z,0,3,5,0,5,12,1,5,65,50,22,10,28,29,1,2,1
animatescroll,2021-07-24T23:44:47.372Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
awesome-ai-books,2021-07-22T03:18:24.109Z,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
excel-parser-processor,2021-07-17T06:27:10.040Z,0,4,1,5,17,0,3,4,8,0,0,0,0,0,0,19,18
translatr,2021-07-06T08:23:04.109Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gojieba,2021-07-06T15:03:39.442Z,4,2,9,2,3,4,0,0,0,2,1,0,1,0,0,0,2
taro,2019-11-21T02:04:14.540Z,7,3,6,17,3,6,2,3,6,4,0,1,9,16,12,8,145
ducklang,2021-03-06T10:28:57.255Z,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0
react-awesome-loaders,2021-07-15T07:24:25.390Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mattn-anko,2021-07-13T14:41:58.464Z,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0
pomoday-project,2021-07-19T01:32:34.252Z,0,0,0,2,2,7,2,0,0,1,0,0,0,6,1,1,0
cppjieba,2021-07-21T00:15:54.623Z,3,0,0,0,3,1,0,3,1,1,0,0,0,0,0,0,0
yii2-export,2020-03-18T15:40:35.401Z,3,4,6,4,3,3,1,8,6,2,5,5,12,0,8,8,1
form-render,2021-07-13T20:49:55.171Z,0,2,0,0,0,4,14,0,1,0,0,0,1,0,0,3,0
simplestatemachine,2021-07-16T04:36:37.051Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
react-cool-starter,2020-08-10T16:01:58.858Z,81,140,78,46,38,45,48,57,81,103,112,88,41,22,20,16,71
umentorjs,2020-05-09T17:53:56.243Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jfoenix,2021-07-10T09:29:58.370Z,15,23,24,8,20,8,12,8,4,8,20,16,5,6,2,5,4
nosqlclient,2021-07-11T04:52:01.146Z,0,3,9,0,12,9,0,0,21,0,0,0,3,0,0,0,0
excel-parser-processor,2021-07-17T06:27:10.040Z,0,4,1,5,17,0,3,4,8,0,0,0,0,0,0,19,18
vue-popper,2019-12-01T00:29:41.439Z,8,16,18,7,12,19,14,7,13,3,1,19,14,16,0,0,0
learning-rxjs,2021-07-19T00:51:48.915Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x6,2021-07-06T14:59:04.145Z,2,4,6,1,6,0,5,3,8,0,0,2,1,0,3,0,9
excel-parser-processor,2021-07-17T06:27:10.040Z,0,4,1,5,17,0,3,4,8,0,0,0,0,0,0,19,18
pytition,2021-07-18T15:06:02.877Z,0,0,1,26,7,0,4,5,0,0,4,0,0,0,0,0,0
yii2-export,2020-03-18T15:40:35.401Z,3,4,6,4,3,3,1,8,6,2,5,5,12,0,8,8,1
thegorgeouslogin,2019-10-28T23:42:08.451Z,0,1,0,0,0,1,3,1,3,0,0,0,0,0,0,1,0
nomacs,2020-08-21T11:54:14.449Z,0,0,0,1,8,0,0,1,4,0,0,0,0,0,0,0,0
learning-rxjs,2021-07-19T00:51:48.915Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
emelia-smith,2024-08-25T18:26:15.373Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vue-popper,2019-12-01T00:29:41.439Z,8,16,18,7,12,19,14,7,13,3,1,19,14,16,0,0,0
endpoints4s,2021-07-19T16:44:44.847Z,57,22,47,38,28,30,45,78,73,181,42,67,213,136,17,22,81
letterpad,2021-07-08T19:57:30.980Z,0,0,0,0,0,0,0,11,1,0,2,0,3,1,3,6,3
betterseqta-plus,2025-05-11T05:25:34.803Z,94,31,27,15,6,138,119,55,270,160,19,49,65,14,0,0,0
podsframework,2021-07-22T06:16:10.631Z,10,88,7,10,6,20,11,10,2,11,5,33,9,18,130,86,48
portal-2-community-edition,2021-05-21T12:21:37.779Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p2panda,2025-02-01T22:38:54.571Z,0,9,12,48,117,73,144,62,42,69,51,59,17,72,26,143,113
ferrumc,2025-06-02T13:06:52.421Z,57,91,81,74,3,14,18,11,11,16,34,0,39,0,0,0,0
leptos,2025-02-19T14:42:14.073Z,5,13,23,1,35,15,12,15,93,267,260,249,169,117,205,139,101
ferrumc,2025-06-02T13:06:52.421Z,57,91,81,74,3,14,18,11,11,16,34,0,39,0,0,0,0
saumyaquake,2023-10-25T23:55:46.444Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
saumyaquake,2023-10-25T23:55:46.444Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ofnusa,2021-08-17T15:11:42.739Z,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
meta-system-engine,2025-04-02T14:07:21.693Z,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
portal-2-community-edition,2021-05-21T12:21:37.779Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
podlite,2025-06-24T17:06:20.646Z,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sdkman,2019-04-25T20:45:45.738Z,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
betterseqta-plus,2025-05-11T05:25:34.803Z,94,31,27,15,6,138,119,55,270,160,19,49,65,14,0,0,0
crypto-icons-font-068-npm,2025-01-28T00:10:32.957Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surfacepsycho,2025-06-20T12:01:07.795Z,0,0,0,2,1,0,0,0,2,2,6,1,0,0,0,0,0
portal-2-community-edition,2021-05-21T12:21:37.779Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
voca,2022-10-11T09:22:49.766Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saumyaquake,2023-10-25T23:55:46.444Z,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
puppetee-r,2025-03-25T09:02:53.946Z,105,45,4,80,55,14,156,181,217,232,136,135,206,159,258,131,0
